Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup
85.172,,,s,9.74E-08,1.08E-08,1.08E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
86.1063,,,s,1.14E-07,1.29E-08,1.29E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
86.9024,,,s,1.03E-07,1.18E-08,1.18E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
87.7748,,,s,1.24E-07,1.39E-08,1.39E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
88.581,,,s,1.11E-07,1.24E-08,1.24E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
89.5035,,,s,1.03E-07,1.13E-08,1.13E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
90.4491,,,s,9.64E-08,1.10E-08,1.10E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
91.4181,,,s,1.00E-07,1.13E-08,1.13E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
92.2244,,,s,1.22E-07,1.34E-08,1.34E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
93.0551,,,s,1.24E-07,1.31E-08,1.31E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
93.8811,,,s,1.11E-07,1.20E-08,1.20E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
94.8344,,,s,1.03E-07,1.11E-08,1.11E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
95.6746,,,s,1.21E-07,1.33E-08,1.33E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
96.4828,,,s,1.16E-07,1.27E-08,1.27E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
97.3613,,,s,1.10E-07,1.21E-08,1.21E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
98.1804,,,s,1.06E-07,1.16E-08,1.16E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
99.1677,,,s,1.06E-07,1.13E-08,1.13E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
100.0247,,,s,1.05E-07,1.13E-08,1.13E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
101.126,,,s,8.29E-08,9.21E-09,9.21E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
102.359,,,s,7.82E-08,8.56E-09,8.56E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
103.468,,,s,8.63E-08,9.57E-09,9.57E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
104.553,,,s,9.18E-08,1.01E-08,1.01E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
105.669,,,s,7.82E-08,8.63E-09,8.63E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
106.779,,,s,8.72E-08,9.75E-09,9.75E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
108.008,,,s,7.21E-08,8.10E-09,8.10E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
109.227,,,s,8.25E-08,9.22E-09,9.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
110.2913,,,s,1.05E-07,1.11E-08,1.11E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
111.316,,,s,7.72E-08,8.45E-09,8.45E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
112.599,,,s,6.81E-08,7.77E-09,7.77E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
113.783,,,s,9.25E-08,9.92E-09,9.92E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
114.935,,,s,7.96E-08,8.82E-09,8.82E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
116.271,,,s,6.47E-08,7.35E-09,7.35E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
117.513,,,s,8.65E-08,9.03E-09,9.03E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
118.852,,,s,6.42E-08,7.04E-09,7.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
120.421,,,s,6.24E-08,6.91E-09,6.91E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
121.908,,,s,6.50E-08,7.21E-09,7.21E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
123.218,,,s,7.14E-08,7.98E-09,7.98E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
124.616,,,s,6.36E-08,6.97E-09,6.97E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
126.046,,,s,6.33E-08,7.02E-09,7.02E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
127.568,,,s,6.97E-08,7.70E-09,7.70E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
129.098,,,s,5.40E-08,6.17E-09,6.17E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
130.642,,,s,6.67E-08,7.83E-09,7.83E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
132.139,,,s,7.11E-08,8.58E-09,8.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
133.376,,,s,7.53E-08,8.98E-09,8.98E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
134.743,,,s,7.16E-08,9.99E-09,9.99E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
136.163,,,s,6.46E-08,9.40E-09,9.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
137.746,,,s,5.75E-08,7.30E-09,7.30E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
139.55,,,s,5.21E-08,7.85E-09,7.85E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
141.15,,,s,6.25E-08,9.37E-09,9.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
142.663,,,s,6.43E-08,1.13E-08,1.13E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
144.307,,,s,5.37E-08,1.10E-08,1.10E-08,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
146.122,,,s,4.93E-08,9.23E-09,9.23E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
148.189,,,s,4.77E-08,6.46E-09,6.46E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
150.062,,,s,5.29E-08,8.52E-09,8.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
151.997,,,s,4.30E-08,6.05E-09,6.05E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
153.6593,,,s,5.14E-08,5.73E-09,5.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
154.5339,,,s,5.14E-08,5.52E-09,5.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
155.3483,,,s,5.25E-08,5.74E-09,5.74E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
156.1921,,,s,4.94E-08,5.37E-09,5.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
157.099,,,s,4.28E-08,4.63E-09,4.63E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
158.0629,,,s,4.56E-08,5.04E-09,5.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
158.9527,,,s,4.75E-08,5.27E-09,5.27E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
159.903,,,s,4.25E-08,4.60E-09,4.60E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
160.8868,,,s,4.36E-08,4.91E-09,4.91E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
161.8255,,,s,4.90E-08,5.35E-09,5.35E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
162.775,,,s,4.06E-08,4.59E-09,4.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
163.757,,,s,4.14E-08,4.47E-09,4.47E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
164.7749,,,s,4.60E-08,4.96E-09,4.96E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
165.6912,,,s,4.48E-08,4.84E-09,4.84E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
166.6286,,,s,4.59E-08,4.97E-09,4.97E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
167.5707,,,s,4.64E-08,5.09E-09,5.09E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
168.536,,,s,4.12E-08,4.52E-09,4.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
169.581,,,s,3.97E-08,4.36E-09,4.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
170.5655,,,s,4.55E-08,5.11E-09,5.11E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
171.4598,,,s,5.13E-08,5.70E-09,5.70E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
172.2561,,,s,3.64E-08,4.70E-09,4.70E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
173.113,,,s,4.14E-08,4.49E-09,4.49E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
174.1793,,,s,4.26E-08,4.80E-09,4.80E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
175.0332,,,s,3.31E-08,4.60E-09,4.60E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
175.8522,,,s,3.76E-08,4.73E-09,4.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
176.842,,,s,4.10E-08,4.48E-09,4.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
177.763,,,s,3.68E-08,5.01E-09,5.01E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
178.606,,,s,4.32E-08,4.79E-09,4.79E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
179.4916,,,s,3.78E-08,5.12E-09,5.12E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
180.2697,,,s,3.78E-08,4.94E-09,4.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
181.048,,,s,3.69E-08,5.03E-09,5.03E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
182.013,,,s,3.97E-08,4.51E-09,4.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
183.041,,,s,3.35E-08,4.55E-09,4.55E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
183.9158,,,s,4.67E-08,5.14E-09,5.14E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
184.868,,,s,4.27E-08,4.74E-09,4.74E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
185.792,,,s,3.56E-08,4.37E-09,4.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
186.7093,,,s,3.63E-08,4.78E-09,4.78E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
187.6067,,,s,2.80E-08,3.94E-09,3.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
188.4596,,,s,3.53E-08,4.83E-09,4.83E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
189.2292,,,s,3.57E-08,5.05E-09,5.05E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
190.1483,,,s,4.56E-08,5.08E-09,5.08E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
191.0392,,,s,3.78E-08,4.51E-09,4.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
191.9466,,,s,3.01E-08,3.97E-09,3.97E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
192.9141,,,s,3.06E-08,4.34E-09,4.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
193.7237,,,s,3.68E-08,4.91E-09,4.91E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
194.5963,,,s,3.15E-08,4.13E-09,4.13E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
195.3959,,,s,3.81E-08,4.85E-09,4.85E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
196.25,,,s,3.53E-08,4.76E-09,4.76E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
197.0174,,,s,3.72E-08,4.67E-09,4.67E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
197.8749,,,s,3.43E-08,4.75E-09,4.75E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
198.6926,,,s,3.26E-08,4.50E-09,4.50E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
199.6746,,,s,2.81E-08,3.80E-09,3.80E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
200.677,,,s,2.55E-08,3.30E-09,3.30E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
201.6237,,,s,3.53E-08,4.73E-09,4.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
202.538,,,s,3.26E-08,4.49E-09,4.49E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
203.3111,,,s,4.21E-08,4.85E-09,4.85E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
204.3855,,,s,3.08E-08,4.08E-09,4.08E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
205.2469,,,s,3.53E-08,4.59E-09,4.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
206.0898,,,s,3.29E-08,4.56E-09,4.56E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
206.9415,,,s,3.22E-08,4.37E-09,4.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
207.7472,,,s,3.42E-08,4.53E-09,4.53E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
208.737,,,s,2.62E-08,3.46E-09,3.46E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
209.6553,,,s,3.48E-08,4.58E-09,4.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
210.59,,,s,2.58E-08,3.44E-09,3.44E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
211.6216,,,s,3.19E-08,4.30E-09,4.30E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
212.4756,,,s,3.80E-08,4.49E-09,4.49E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
213.3724,,,s,3.53E-08,4.54E-09,4.54E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
214.2507,,,s,3.10E-08,4.11E-09,4.11E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
215.242,,,s,2.73E-08,3.58E-09,3.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
216.1525,,,s,3.66E-08,4.83E-09,4.83E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
217.0165,,,s,2.88E-08,3.87E-09,3.87E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
218.168,,,s,2.38E-08,3.04E-09,3.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
219.1716,,,s,3.33E-08,4.28E-09,4.28E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
220.0672,,,s,3.17E-08,4.25E-09,4.25E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
221.06,,,s,2.32E-08,3.26E-09,3.26E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
222.1338,,,s,2.95E-08,3.93E-09,3.93E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
223.402,,,s,2.04E-08,2.73E-09,2.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
224.4708,,,s,2.89E-08,3.94E-09,3.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
225.623,,,s,2.24E-08,2.96E-09,2.96E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
226.72,,,s,2.86E-08,3.70E-09,3.70E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
227.744,,,s,2.67E-08,3.52E-09,3.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
228.898,,,s,2.32E-08,3.31E-09,3.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
229.9339,,,s,3.11E-08,4.08E-09,4.08E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
230.799,,,s,3.18E-08,4.26E-09,4.26E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
231.6594,,,s,3.62E-08,4.74E-09,4.74E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
232.694,,,s,2.29E-08,3.03E-09,3.03E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
233.6912,,,s,3.54E-08,4.54E-09,4.54E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
234.611,,,s,2.50E-08,3.33E-09,3.33E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
235.768,,,s,2.71E-08,3.64E-09,3.64E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
236.891,,,s,2.41E-08,3.35E-09,3.35E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
237.7983,,,s,2.92E-08,3.86E-09,3.86E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
238.876,,,s,2.70E-08,3.53E-09,3.53E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
239.8721,,,s,3.03E-08,3.98E-09,3.98E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
240.884,,,s,2.72E-08,3.48E-09,3.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
242.133,,,s,2.22E-08,2.86E-09,2.86E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
243.201,,,s,3.20E-08,4.16E-09,4.16E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
244.306,,,s,2.21E-08,2.88E-09,2.88E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
245.39,,,s,2.61E-08,3.48E-09,3.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
246.698,,,s,2.07E-08,2.88E-09,2.88E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
247.944,,,s,2.46E-08,3.23E-09,3.23E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
249.026,,,s,2.60E-08,3.38E-09,3.38E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
250.145,,,s,2.66E-08,3.48E-09,3.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
251.252,,,s,2.42E-08,3.25E-09,3.25E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
252.416,,,s,2.57E-08,3.36E-09,3.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
253.584,,,s,2.49E-08,3.34E-09,3.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
254.682,,,s,2.28E-08,3.08E-09,3.08E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
255.797,,,s,2.74E-08,3.58E-09,3.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
256.947,,,s,2.63E-08,3.47E-09,3.47E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
258.143,,,s,2.20E-08,2.94E-09,2.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
259.393,,,s,2.25E-08,3.02E-09,3.02E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
260.805,,,s,1.89E-08,2.56E-09,2.56E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
262.014,,,s,2.38E-08,3.20E-09,3.20E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
263.303,,,s,2.24E-08,3.02E-09,3.02E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
264.729,,,s,1.74E-08,2.48E-09,2.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
265.927,,,s,2.57E-08,3.37E-09,3.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
267.178,,,s,2.27E-08,3.00E-09,3.00E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
268.402,,,s,2.21E-08,2.96E-09,2.96E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
269.67,,,s,2.29E-08,3.10E-09,3.10E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
270.884,,,s,2.57E-08,3.40E-09,3.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
271.881,,,s,2.52E-08,3.36E-09,3.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
272.991,,,s,2.51E-08,3.29E-09,3.29E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
274.288,,,s,1.80E-08,2.42E-09,2.42E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
275.875,,,s,2.12E-08,2.92E-09,2.92E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
277.156,,,s,1.91E-08,2.56E-09,2.56E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
278.56,,,s,2.21E-08,2.97E-09,2.97E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
279.748,,,s,2.29E-08,2.98E-09,2.98E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
281.306,,,s,1.58E-08,2.09E-09,2.09E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
282.937,,,s,1.83E-08,2.50E-09,2.50E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
284.287,,,s,2.60E-08,3.38E-09,3.38E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
285.56,,,s,2.05E-08,2.66E-09,2.66E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
286.919,,,s,2.30E-08,2.94E-09,2.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
288.331,,,s,1.67E-08,2.29E-09,2.29E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
289.705,,,s,2.21E-08,2.86E-09,2.86E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
291.116,,,s,1.69E-08,2.18E-09,2.18E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
291.8782,,,s,1.74E-08,2.17E-09,2.17E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
292.5346,,,s,1.80E-08,2.22E-09,2.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
293.0904,,,s,2.03E-08,2.54E-09,2.54E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
293.6507,,,s,1.89E-08,2.29E-09,2.29E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
294.2807,,,s,1.62E-08,2.05E-09,2.05E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
